"filename", "language", "JSON", "Markdown", "Docker", "JSON with Comments", "Shell Script", "TypeScript", "JavaScript", "HTML", "CSS", "SCSS", "Python", "comment", "blank", "total"
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/analytics-module/tentativa-questoes/tentativa-questoes.component.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 16
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/analytics-module/total-erros/total-erros.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/analytics-module/total-erros/total-erros.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/analytics-module/total-erros/total-erros.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/analytics-module/total-erros/total-erros.component.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 16
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/analytics-module/total-execucoes/total-execucoes.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/analytics-module/total-execucoes/total-execucoes.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/analytics-module/total-execucoes/total-execucoes.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/analytics-module/total-execucoes/total-execucoes.component.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 16
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/app-routing.module.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 303, 4, 326
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/app.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 9, 51
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/app.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/app.component.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 8, 25
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/app.module.ts", "TypeScript", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 23, 7, 65
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/cabecacho-chat/cabecacho-chat.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/cabecacho-chat/cabecacho-chat.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/cabecacho-chat/cabecacho-chat.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/cabecacho-chat/cabecacho-chat.component.ts", "TypeScript", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 3, 20, 67
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/chat.module.ts", "TypeScript", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 3, 38
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/chat.service.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 17
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/chat.service.ts", "TypeScript", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 55, 19, 106
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/chat/chat.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 7, 33
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/chat/chat.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 26, 4, 37
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/chat/chat.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/chat/chat.component.ts", "TypeScript", 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 36, 36, 168
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/chatGrupo.ts", "TypeScript", 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 9, 49, 281
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/gravacao-video.service.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 17
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/gravacao-video.service.ts", "TypeScript", 0, 0, 0, 0, 0, 226, 0, 0, 0, 0, 0, 6, 26, 258
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/voice-chat/voice-chat.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/voice-chat/voice-chat.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/voice-chat/voice-chat.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chat/voice-chat/voice-chat.component.ts", "TypeScript", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 14, 51
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/animations.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 3, 25
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-avatar/chat-avatar.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-avatar/chat-avatar.component.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 19
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-buttons/chat-buttons.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 3, 23
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-buttons/chat-buttons.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-buttons/chat-buttons.component.ts", "TypeScript", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 4, 57
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-config/chat-config.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-config/chat-config.component.ts", "TypeScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 6, 47
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-error-image/chat-error-image.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-error-image/chat-error-image.component.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 19
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-input/chat-input.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 4, 36
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-input/chat-input.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-input/chat-input.component.ts", "TypeScript", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 8, 46
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-typing/chat-typing.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 3, 1, 44
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-typing/chat-typing.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-typing/chat-typing.component.ts", "TypeScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 4, 18
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-widget/chat-widget.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 395, 0, 0, 34, 68, 497
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-widget/chat-widget.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 19, 0, 94
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-widget/chat-widget.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat-widget/chat-widget.component.ts", "TypeScript", 0, 0, 0, 0, 0, 449, 0, 0, 0, 0, 0, 140, 29, 618
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat/chat.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 2, 12
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat/chat.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 3, 20
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat/chat.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chat/chat.component.ts", "TypeScript", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 3, 12, 54
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chatbot-proprio.service.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 7, 11, 70
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chatbot.module.ts", "TypeScript", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 2, 28
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chatbot.service.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 17
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/chatbot.service.ts", "TypeScript", 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 52, 15, 238
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/monitor.service.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 17
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/chatbot/monitor.service.ts", "TypeScript", 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 139, 22, 294
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/atividade-grupo-controle/atividade-grupo-controle.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/atividade-grupo-controle/atividade-grupo-controle.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/atividade-grupo-controle/atividade-grupo-controle.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/atividade-grupo-controle/atividade-grupo-controle.component.ts", "TypeScript", 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 3, 11, 81
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/box-comentario/box-comentario.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 2, 15
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/box-comentario/box-comentario.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 2, 13
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/box-comentario/box-comentario.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/box-comentario/box-comentario.component.ts", "TypeScript", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 2, 23, 98
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/box-novo-comentario/box-novo-comentario.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/box-novo-comentario/box-novo-comentario.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/box-novo-comentario/box-novo-comentario.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/box-novo-comentario/box-novo-comentario.component.ts", "TypeScript", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 3, 9, 40
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/cadastrar-postagem/cadastrar-postagem.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/cadastrar-postagem/cadastrar-postagem.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/cadastrar-postagem/cadastrar-postagem.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/cadastrar-postagem/cadastrar-postagem.component.ts", "TypeScript", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 12, 105
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/comentarios-codigo/comentarios-codigo.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 2, 13
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/comentarios-codigo/comentarios-codigo.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 8, 29
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/comentarios-codigo/comentarios-codigo.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 5, 25
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/comentarios-codigo/comentarios-codigo.ts", "TypeScript", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 7, 25, 113
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/conteudo-programacao/conteudo-programacao.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/conteudo-programacao/conteudo-programacao.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/conteudo-programacao/conteudo-programacao.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/conteudo-programacao/conteudo-programacao.component.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 6, 19
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-atividade-grupo/criar-atividade-grupo.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-atividade-grupo/criar-atividade-grupo.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 32, 13, 119
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-atividade-grupo/criar-atividade-grupo.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-atividade-grupo/criar-atividade-grupo.component.ts", "TypeScript", 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 14, 30, 205
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-frequencia/criar-frequencia.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-frequencia/criar-frequencia.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 7, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-frequencia/criar-frequencia.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-frequencia/criar-frequencia.component.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 12, 55
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-grupo/criar-grupo.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-grupo/criar-grupo.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 3, 28
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-grupo/criar-grupo.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/criar-grupo/criar-grupo.component.ts", "TypeScript", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 9, 23, 92
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/cscl.module.ts", "TypeScript", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 14, 199
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/editor-documentacao-projeto/editor-documentacao-projeto.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/editor-documentacao-projeto/editor-documentacao-projeto.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/editor-documentacao-projeto/editor-documentacao-projeto.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/editor-documentacao-projeto/editor-documentacao-projeto.component.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 2, 8, 40
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-atividades-grupo-professor/listar-atividades-grupo-professor.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-atividades-grupo-professor/listar-atividades-grupo-professor.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 9, 51
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-atividades-grupo-professor/listar-atividades-grupo-professor.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-atividades-grupo-professor/listar-atividades-grupo-professor.component.ts", "TypeScript", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 1, 13, 56
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-atividades-grupo/listar-atividades-grupo.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-atividades-grupo/listar-atividades-grupo.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 1, 28
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-atividades-grupo/listar-atividades-grupo.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-atividades-grupo/listar-atividades-grupo.component.ts", "TypeScript", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 3, 14, 53
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-estudantes-submissao/listar-estudantes-submissao.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-estudantes-submissao/listar-estudantes-submissao.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 7, 22
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-estudantes-submissao/listar-estudantes-submissao.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-estudantes-submissao/listar-estudantes-submissao.component.ts", "TypeScript", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 30, 23, 88
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-postagens/listar-postagens.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-postagens/listar-postagens.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 5, 39
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-postagens/listar-postagens.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/listar-postagens/listar-postagens.component.ts", "TypeScript", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 19, 69
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/modificar-grupo/modificar-grupo.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/modificar-grupo/modificar-grupo.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 7, 47
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/modificar-grupo/modificar-grupo.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/modificar-grupo/modificar-grupo.component.ts", "TypeScript", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 20, 95
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/visualizar-atividade-grupo-professor/visualizar-atividade-grupo-professor.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/visualizar-atividade-grupo-professor/visualizar-atividade-grupo-professor.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 23
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/visualizar-atividade-grupo-professor/visualizar-atividade-grupo-professor.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/visualizar-atividade-grupo-professor/visualizar-atividade-grupo-professor.component.ts", "TypeScript", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 12, 105
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/visualizar-chat/visualizar-chat.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/visualizar-chat/visualizar-chat.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 24
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/visualizar-chat/visualizar-chat.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/visualizar-chat/visualizar-chat.component.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 15, 7, 45
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/visualizar-conteudo/visualizar-conteudo.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 1, 28
"/home/leonardosoaresesilva/Documentos/projetos/32bits/src/app/cscl/visualizar-conteudo/visualizar-conteudo.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 6, 17
